id,name,current_price,original_price,discount_rate,review_count,rating_average,battery,bluetooth,brand,camera_primary,camera_secondary,GPU,chip_set,NFC,CPU,display_type,GPS,internet,accessories,model,jack_3.5mm,sim_type,charging_port,weight,camera_video,RAM,ROM,screen_size,wifi,url,source,category,category_id,image_url,thumbnails
275774606,Máy tính bảng Xiaomi Redmi Pad SE WiFi 8GB/256GB - Hàng Chính Hãng,5790000,5790000,0,0,0,N/A,N/A,xiaomi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p275774606.html?spid=275774607,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/3e/5f/22/695f53492fb1d89b9f2fff87072f5355.jpg,https://salt.tikicdn.com/ts/product/de/76/0c/f7bc5a9e7d2a9b4ff8595c6bdb5e6bcd.jpg,https://salt.tikicdn.com/ts/product/f3/7d/85/3d4db7b5dcd5174856cfff2853ff0c7d.jpg,https://salt.tikicdn.com/ts/product/94/dd/57/ed4b006d1e1b0cbcefc9bbfd4c4505cf.jpg,https://salt.tikicdn.com/ts/product/c1/bf/e6/87bb7db574e148f6ff397f860f59e24e.jpg,https://salt.tikicdn.com/ts/product/02/74/35/1e0bab32e1163bbb5c4da769f297b82b.jpg,https://salt.tikicdn.com/ts/product/1a/f2/6d/f5c115cbd66fc4229e00d66812c828df.jpg,https://salt.tikicdn.com/ts/product/79/bb/4c/04f5e8000ccb5e1dbfc7726f21a0cc0e.jpg,https://salt.tikicdn.com/ts/product/f7/3a/9c/a568428ea905757c80c30c68dcf63336.jpg",https://salt.tikicdn.com/ts/product/3e/5f/22/695f53492fb1d89b9f2fff87072f5355.jpg
275774445,Máy tính bảng OPPO Pad Air WiFi 4GB/64GB - Hàng Chính Hãng,5390000,5490000,2,0,0,N/A,N/A,oppo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p275774445.html?spid=275774446,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/ce/0b/40/9d01a4de7ec7c113b5e2ffe5fd7aea9d.jpg,https://salt.tikicdn.com/ts/product/5f/a2/2c/7515edee8cc8b3e44c8ab20c6a249a13.jpg,https://salt.tikicdn.com/ts/product/21/d2/a8/2133f2274ac0c7b12b7e5d5cf528a44a.jpg,https://salt.tikicdn.com/ts/product/a5/b1/fd/f3459efee1835679cbfe498bf0fb30a3.jpg,https://salt.tikicdn.com/ts/product/66/4d/c4/123798c49971f90d829370f7d24bde58.jpg,https://salt.tikicdn.com/ts/product/21/56/f0/f71a6d7fdef162fbb7d6fef2d24842ab.jpg,https://salt.tikicdn.com/ts/product/4d/f0/c2/95ae7babb633f39d4985fc7804a35323.jpg,https://salt.tikicdn.com/ts/product/9a/a8/12/ec2320383b72e8f0dca4d8c3f7247c65.jpg,https://salt.tikicdn.com/ts/product/5a/74/1e/d25b984dc0b633ba1d8658c52b8fc887.jpg",https://salt.tikicdn.com/ts/product/ce/0b/40/9d01a4de7ec7c113b5e2ffe5fd7aea9d.jpg
275773424,Xiaomi Redmi Pad SE (4+128G) Tím - Hàng Chính Hãng,4090000,4490000,9,0,0,N/A,N/A,xiaomi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p275773424.html?spid=275773425,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/35/1f/4a/360da74432d79eca13a7ce733590f8dd.jpg,https://salt.tikicdn.com/ts/product/6b/6e/d4/018ccc48e181967168e3e146d2d3112a.jpg,https://salt.tikicdn.com/ts/product/f1/6c/43/3f50eaf1adc7fb6de95e545fc3427026.jpg,https://salt.tikicdn.com/ts/product/e5/d4/e8/67f86f757d573314d8bc97686065bc27.jpg,https://salt.tikicdn.com/ts/product/ba/e4/d8/e8bd1f2854cee92e76fd25b7c982f2a2.jpg,https://salt.tikicdn.com/ts/product/91/f1/c8/2bd163a205dd5fb411747320866ff878.jpg,https://salt.tikicdn.com/ts/product/60/00/b2/b584aced265e46b577f8f48d5327f624.jpg,https://salt.tikicdn.com/ts/product/48/48/fa/23b41f9cb61bd3e2457c643e6e770141.jpg,https://salt.tikicdn.com/ts/product/59/30/c9/9bf9f9c358f07e4269ff7c35d33626c2.jpg",https://salt.tikicdn.com/ts/product/35/1f/4a/360da74432d79eca13a7ce733590f8dd.jpg
275588494,Máy tính bảng 10.1 inch TEKKIN TI-8020 cpu 4 nhân 2.0ghz ram 8gb 64gb tặng bao da - hàng nhập khẩu,1750000,1750000,0,0,0,N/A,N/A,tekkin,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p275588494.html?spid=275588500,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/a6/0a/5e/ebeab4fbcef7a60446e92feb0928fc2e.jpg,https://salt.tikicdn.com/ts/product/84/4e/9e/b351a86143f5db7fdcdd3a255e1ae985.jpg,https://salt.tikicdn.com/ts/product/61/c8/1c/31cb2d6e162ada8313575250351c1bd0.jpg,https://salt.tikicdn.com/ts/product/76/72/9d/296ae14521a7e5f7f51287f38a8633d4.jpg,https://salt.tikicdn.com/ts/product/b1/dd/a5/678c79b91fac9fdf0ae8b39264bfb592.jpg,https://salt.tikicdn.com/ts/product/3a/9d/a7/ff5f01a747370ec62cac434e6ff512b7.jpg",https://salt.tikicdn.com/ts/product/a6/0a/5e/ebeab4fbcef7a60446e92feb0928fc2e.jpg
275335546,Máy tính bảng Samsung Galaxy Tab A9+ Wifi - Hàng chính hãng,4129000,5990000,31,0,0,N/A,N/A,samsung,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p275335546.html?spid=274186887,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/18/e6/8f/776ed7ad34172da8a37d984dab540dff.jpg,https://salt.tikicdn.com/ts/product/6e/8a/b7/421979db399218c78af4ef607d982d61.jpg,https://salt.tikicdn.com/ts/product/f4/59/19/aeb2abed6af002aab2836994c289dc72.jpg,https://salt.tikicdn.com/ts/product/98/76/3c/8776faf2953a602f0c1b3ff62f728d46.jpg,https://salt.tikicdn.com/ts/product/c7/b8/12/ac6422d5b45e6137281a914b3a5b7c1a.jpg,https://salt.tikicdn.com/ts/product/98/68/26/ae2343b6ddadae1307d2088f0603cbcd.jpg,https://salt.tikicdn.com/ts/product/d6/9c/56/6547946b85c85d4c6361e4d0c1bb5330.jpg",https://salt.tikicdn.com/ts/product/18/e6/8f/776ed7ad34172da8a37d984dab540dff.jpg
275295008,Máy tính bảng cho trẻ em chống sốc 7 inch TEKKIN TI-868 cpu 4 nhân 2gb 32gb - hàng nhập khẩu,999000,999000,0,2,5,N/A,N/A,tekkin,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p275295008.html?spid=275295009,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/4d/c2/75/5699fd38bc88c9691ddc7ef4ccc27c6c.jpeg,https://salt.tikicdn.com/ts/product/3b/ba/f5/f4c6b9ba75c087af2ef1bb37c4682b74.jpeg,https://salt.tikicdn.com/ts/product/3e/2a/06/d2e6a2a2490474650be4341c6fe7bea4.jpeg,https://salt.tikicdn.com/ts/product/57/ea/b0/2bec60c08c7939271c7b8ee7f20f3e68.jpeg,https://salt.tikicdn.com/ts/product/bd/76/63/9c5372a5310084c86761e2851b7fa8aa.jpeg",https://salt.tikicdn.com/ts/product/4d/c2/75/5699fd38bc88c9691ddc7ef4ccc27c6c.jpeg
275295006,Máy tính bảng cho trẻ chống sốc 10.1 inch TEKKIN TI-8010 cpu 4 nhân 4gb 64gb - hàng nhập khẩu,1599000,1599000,0,2,4.5,N/A,N/A,tekkin,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p275295006.html?spid=275295007,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/ba/32/e4/6af945ef4bfd1a3d1748e1274294b843.jpeg,https://salt.tikicdn.com/ts/product/59/10/36/fea7f5a31312ad5c89797263c10b8ab0.jpeg,https://salt.tikicdn.com/ts/product/fc/6f/d8/8b4c306ece48eb6a997c4d2a51db7061.jpeg,https://salt.tikicdn.com/ts/product/83/1f/4a/a964e6300e2116a5782ba6141228e0ce.jpeg,https://salt.tikicdn.com/ts/product/c7/f6/09/25a9eeff7abb862dc38b9a495ecc4713.jpeg,https://salt.tikicdn.com/ts/product/1a/a5/cd/2800da01e11e1f0fc8beda4fb940e44f.jpeg",https://salt.tikicdn.com/ts/product/ba/32/e4/6af945ef4bfd1a3d1748e1274294b843.jpeg
275044287,"Máy tính bảng siêu bền Ulefone Armor Pad 3 Pro (Pin 33280 mAh,chống nước,chống va đập,RAM 16GB (8+8), ROM 256GB ,camera 50MP,Màn hình 10.36 Inch)-hàng chính hãng",9990000,9990000,0,0,0,33280,N/A,ulefone,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p275044287.html?spid=275044288,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/ae/d6/e0/40b73b331db57c9634bcca6ddce4abd4.png,https://salt.tikicdn.com/ts/product/2b/c3/65/51e81bbd9d5d25572d281e1fca3a0b37.png,https://salt.tikicdn.com/ts/product/64/cf/23/3c4adfddc5f2d83d3d53c40065e71479.png,https://salt.tikicdn.com/ts/product/c2/bb/4f/c2bedd85b039021bf5f4eb719cd66cdb.png",https://salt.tikicdn.com/ts/product/ae/d6/e0/40b73b331db57c9634bcca6ddce4abd4.png
274904904,Máy tính bảng Samsung Galaxy Tab A9 Wifi / LTE (4GB/64GB) - Hàng chính hãng,2699000,3990000,32,0,0,N/A,N/A,samsung,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p274904904.html?spid=274186116,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/a4/c3/b2/f5b14ada6ff08513d4fccca33d791558.jpg,https://salt.tikicdn.com/ts/product/25/b0/b2/15459c09a4ff08473dc42d8554b857e4.jpg,https://salt.tikicdn.com/ts/product/37/ae/54/94ee82a34d5eccfc0a7259110b09a8cf.jpg,https://salt.tikicdn.com/ts/product/35/2f/9b/1968aeabca7e5204126054adb220f028.jpg,https://salt.tikicdn.com/ts/product/06/b9/73/66997473c023360de5234f3b695e54f5.jpg",https://salt.tikicdn.com/ts/product/a4/c3/b2/f5b14ada6ff08513d4fccca33d791558.jpg
274560616,"Máy tính bảng học tập thông minh Nexta Edutab Kid cho bé từ 5-8 tuổi - quản lý thời gian cho trẻ - 1 đổi 1 trong vòng 30 ngày, bảo hành 12 tháng",2990000,3990000,25,3,5,6000 mAh,Có,nexta,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1 bộ sạc ;1 ốp silicon;1 ốp chống sốc dành cho bé học tập;1 HDSD; ,N/A,N/A,Nano Sim,USB Type C,N/A,N/A,N/A,N/A,N/A,Có,https://tiki.vn/product-p274560616.html?spid=274560618,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/27/72/ce/d58ceda75789ad9aaf18652c72335f85.jpg,https://salt.tikicdn.com/ts/product/42/ac/12/e4cd41033c03d3da4bf57739b6461c53.jpg,https://salt.tikicdn.com/ts/product/46/79/44/9576934fb7565d8d6ddcf723d2c2a336.jpg,https://salt.tikicdn.com/ts/product/6b/9c/92/d0fd438203ff356b907814214e104be1.jpg,https://salt.tikicdn.com/ts/product/06/82/45/c2c84a919358bfd46020e3550507622b.jpg,https://salt.tikicdn.com/ts/product/26/04/62/f5eb3cf54d2f05d2815e6d33d08ce68c.jpg,https://salt.tikicdn.com/ts/product/a1/9f/55/ebbdfef7bf5f49adef9e795199c93597.jpg,https://salt.tikicdn.com/ts/product/f8/4f/a8/c8049f1c264c9caa41a6f5862bad304f.jpg,https://salt.tikicdn.com/ts/product/7c/c7/5d/2e6f2cd64a666b18ca724e5b03c8e4ab.jpg,https://salt.tikicdn.com/ts/product/5a/32/75/c1c0e08cc1c235aa2bffe88d17c8f722.jpg",https://salt.tikicdn.com/ts/product/27/72/ce/d58ceda75789ad9aaf18652c72335f85.jpg
274364026,Máy tính bảng học tập thông minh Nexta Edutab Pro cho trẻ 9-12 tuổi - giải pháp học tập - quản lý thời gian cho trẻ - bảo hảnh 12 tháng,3490000,6490000,46,0,0,N/A,N/A,nexta,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Phụ kiện máy đi kèm: ;- 01 ốp lưng đi kèm theo máy ;- 01 dây sạc theo máy ;- 01 Que khe sim ;- 01 Hướng dẫn sử dụng máy ;- 01 Tem bảo hành,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p274364026.html?spid=274379797,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/c6/c9/7d/5d865f88a1b91dd1366a938f5e01f3cd.jpg,https://salt.tikicdn.com/ts/product/ce/06/68/0846c7d4b5eb33fedd15375ebc41613f.jpg,https://salt.tikicdn.com/ts/product/59/9e/5f/8b8c989b626772c7ef4c4b18073c9307.jpg,https://salt.tikicdn.com/ts/product/ee/cb/d6/9548c3934e2397c16472fe9e2db45609.jpg,https://salt.tikicdn.com/ts/product/f8/4f/a8/8ed002062af58b6886d6088fa206cfbc.jpg",https://salt.tikicdn.com/ts/product/c6/c9/7d/5d865f88a1b91dd1366a938f5e01f3cd.jpg
274361820,"Máy Tính Bảng Học Tập Smart Study 1, Hàng Chính Hãng, Cho Trẻ Từ 5-12 Tuổi, 64GB, Tích Hợp Chương Trình Học Tập Toàn Diện",7900000,7900000,0,0,0,N/A,N/A,nexta,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Máy tính bảng đi kèm: ;- 01 Ốp lưng bảo vệ máy ;- 01 Dây sạc pin đi theo máy ;- 01 Que sim ;- 01 Hướng dẫn sử dụng ;- 01 Thẻ bảo hành đi theo máy ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p274361820.html?spid=274361821,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/22/56/54/542594a7bb6ccb707b8b562c1f47b09b.jpg,https://salt.tikicdn.com/ts/product/b6/a8/a0/86de4324845ef5695fe4c6cdc6ee22a3.jpg,https://salt.tikicdn.com/ts/product/26/04/62/ea3c0cddc6b4a37ddd021ee5b676e244.jpg,https://salt.tikicdn.com/ts/product/42/ac/12/ef2d60913ffe2e291d5f8dd37ffcd448.jpg,https://salt.tikicdn.com/ts/product/49/36/bb/d212a339e9c208dfc168f808e4cc951f.jpg,https://salt.tikicdn.com/ts/product/a1/9f/55/b03e28781c3d165be68789671eb24573.jpg,https://salt.tikicdn.com/ts/product/21/fd/2e/d8d499297192fd1d5faf55dce11fa6cc.jpg",https://salt.tikicdn.com/ts/product/22/56/54/542594a7bb6ccb707b8b562c1f47b09b.jpg
273653444,Máy tính bảng Kindle Fire HD 10 2023 13th - Hàng nhập khẩu,2590000,2590000,0,0,0,13h liên tục,Có,kindle,N/A,N/A,Không,Octa-core processor - 2x Arm Cortex-A76 up to 2.05 Ghz and 6x Arm Cortex A55 up to 2Ghz,N/A,2.05 Ghz,10.1 Inch - 1080p full HD,Có,N/A,Cáp và củ sạc,Kindle Fire HD 10,3.5,Không,Type C,9.69” x 6.49” x 0.34” (246mm x 164.8mm x 8.6mm),N/A,3GB,N/A,N/A,Có,https://tiki.vn/product-p273653444.html?spid=276940250,tiki.vn,may-tinh-bang,tablets,https://salt.tikicdn.com/ts/product/1c/4a/8d/ac44c62d63fc03baf68bb10febd94cf3.jpg,https://salt.tikicdn.com/ts/product/1c/4a/8d/ac44c62d63fc03baf68bb10febd94cf3.jpg
273559306,Máy tính bảng Kindle Fire Max 11 inch - 13th - 2023 - Ram 4Gb - Hàng chính hãng,5290000,5590000,5,0,0,"Thời lượng pin cà ngày - Lên đến 14 giờ đọc, duyêt web, xem video và nghe nhạc",Có,kindle,N/A,N/A,N/A,N/A,N/A, Bộ xử lý Octa-core - 2x Arm Cortex-A78 lên đến 2.2Ghz và 6xArm Cortex A55 lên đến 2Ghz,Màn hình 11 inch Full HD+ (độ phân giải 2000 x 1200 2.4 triệu điểm ảnh 213 PPI),N/A,KHÔNG,Máy + Bộ sạc,N/A,N/A,N/A,N/A,490 grams,N/A,4 GB,N/A,11 inch,N/A,https://tiki.vn/product-p273559306.html?spid=273559316,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/30/08/69/61c8542cd839f345014eee0eb34ebdf4.jpg,https://salt.tikicdn.com/ts/product/ca/26/13/039dc817bd8c9a86122e47e09665d87b.jpg,https://salt.tikicdn.com/ts/product/10/6d/54/ed1464f52975e0042c3d42595db59873.jpg,https://salt.tikicdn.com/ts/product/db/de/61/7b68d4f0d6e1b85a08c8dcf667464a52.jpg,https://salt.tikicdn.com/ts/product/0a/30/7a/451120ae59a556d21bfe007777eed9df.jpg,https://salt.tikicdn.com/ts/product/2d/3a/44/9e82df0c55224eaeb974afdcce8c3121.jpg",https://salt.tikicdn.com/ts/product/30/08/69/61c8542cd839f345014eee0eb34ebdf4.jpg
273559020,Máy tính bảng Kindle Fire HD10 2023 13th - 32Gb - Hàng chính hãng,3590000,3990000,10,1,5,Up to 13 hours,Có,kindle,N/A,N/A,N/A,N/A,N/A,Octa-core processor - 2x Arm Cortex-A76 up to 2.05 Ghz and 6x Arm Cortex A55 up to 2Ghz,10.1 Inch - 1080p full HD ,Có,KHÔNG,Máy + Cáp sạc + Củ sạc,Kindle Fire HD 10 2023 13th,CÓ,N/A,USB-C,N/A,N/A,3GB,N/A,10 inch,"Dual-band wifi. Supports public and private wifi networks or hotspots that use the dual-band 802.11a/b/g/n/ac standards with support for security standard of WEP, WPA3 OWE, WPA/WPA2/WPA3 Personal and WPA/WPA2/WPA3 Enterprise. Wi-Fi 6 (802.11 ax) is currently not supported.",https://tiki.vn/product-p273559020.html?spid=273559026,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/5f/0f/aa/51383ae08d78c9e80dd5b4a1c93aa600.jpg,https://salt.tikicdn.com/ts/product/55/9a/98/ff3f7af658ce249c2115654af2eee6d4.jpg,https://salt.tikicdn.com/ts/product/ae/b2/78/e9fddb36592af9ea515fa8abb3e1c8ff.jpg,https://salt.tikicdn.com/ts/product/7c/31/97/18d6a98f5e3ef76e4ee6ed6984a53e1e.jpg,https://salt.tikicdn.com/ts/product/48/a1/b0/ce7415f6a1c3f5b9c310c8fc215dce34.jpg,https://salt.tikicdn.com/ts/product/33/28/66/687d496effeeff26f3faeaed035c4900.jpg,https://salt.tikicdn.com/ts/product/50/2a/5a/97b6ea593e5397b0e7887c21bd3c7a78.jpg",https://salt.tikicdn.com/ts/product/5f/0f/aa/51383ae08d78c9e80dd5b4a1c93aa600.jpg
271801317,"Máy tính bảng siêu bền Oukitel RT6 (chống nước,chống va đập,pin 20000mAh,Ram 16Gb(8GB+8Gb),Rom 256GB,Màn hình 10.1"" ,FHD,Android 13,CPU MTK8788 ,Camera 16MP,sạc nhanh 33W)-hàng chính hãng",9990000,9990000,0,0,0,N/A,N/A,oukitel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p271801317.html?spid=271801318,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/4d/f1/67/ee756baeb2df17cf6531a85975b28e93.png,https://salt.tikicdn.com/ts/product/61/e3/d5/1e0f0c444203ba0ab59c617b6e4eced0.png,https://salt.tikicdn.com/ts/product/ca/fd/e6/d98ae00b2abd540d3a971bdccf1fa5b1.png,https://salt.tikicdn.com/ts/product/0b/ed/0f/daaddea54c02c40f552566159fd50261.png",https://salt.tikicdn.com/ts/product/4d/f1/67/ee756baeb2df17cf6531a85975b28e93.png
273407277,"Máy tính bảng chắc chắn Oukitel RT7 5G(Chống va đập,Màn hình 10.1"" FHD+,Pin 32000mAh ,Ram 24GB,Rom 256GB, Android 13,Camera sau 48MP, tầm nhìn ban đêm 20MP,camera trước 32MP,5G) – hàng chính hãng",11970000,11970000,0,0,0,N/A,N/A,oukitel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p273407277.html?spid=273407278,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/20/30/7c/d243735ac62129ccdb966868f0864ee5.png,https://salt.tikicdn.com/ts/product/de/46/70/aab06bec82d378086d79d9b8a984cf21.png,https://salt.tikicdn.com/ts/product/91/0b/72/fab5e616f06268f6a8b315f6f08566ab.png,https://salt.tikicdn.com/ts/product/ee/ba/18/e3da7608dd0344dd695b5b88780a3c30.png",https://salt.tikicdn.com/ts/product/20/30/7c/d243735ac62129ccdb966868f0864ee5.png
271799133,"Máy tính bảng chắc chắn oukitel RT5 (chống nước,chống va đập,pin 11.000mAh,Màn hình 10.1 inch FHD, Ram 14Gb,Rom 256Gb, CPU : Mediatek 8788,lõi 8, lên đến 2.0 GHz, Camera Trước,sau 16 MP, Android 13)- hàng chính hãng",7490000,7490000,0,0,0,N/A,N/A,oukitel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p271799133.html?spid=271799134,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/69/dd/9d/48470838c86ac95ad000fb14edc1f817.png,https://salt.tikicdn.com/ts/product/37/d8/e9/a1efb17e847b515306823502a7b05759.png",https://salt.tikicdn.com/ts/product/69/dd/9d/48470838c86ac95ad000fb14edc1f817.png
262908601,"Máy tính bảng chắc chắn oukitel RT3 (chống nước,chống va đập,Ram 4Gb,Rom 64 Gb,màn hình 8 inch,pin 5150 mAh)- hÀng chính hãng",4990000,4990000,0,0,0,5150,"•	Bluetooth 5.0, Bluetooth HID",oukitel,N/A,N/A,N/A,"•	CPU--MTK Helio P22, HĐH-Android 12",N/A,N/A,"HD+,1200*800",N/A,có,N/A,N/A,3.5,nano sim,N/A,538 gam,N/A,N/A,N/A,N/A,2.4G/Wifi 5G,https://tiki.vn/product-p262908601.html?spid=262908602,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/3b/e4/0a/bf889aebf023b480573dc47ca7edc460.png,https://salt.tikicdn.com/ts/product/83/3c/77/5f80c958eb9cefaa89aa80d38aaec672.png,https://salt.tikicdn.com/ts/product/69/a7/56/a7349a7b3551ffc3badaf3e5cab939ac.png",https://salt.tikicdn.com/ts/product/3b/e4/0a/bf889aebf023b480573dc47ca7edc460.png
258787119,"Máy tính bảng OUKITEL RT2 chắc chắn (chống nước,chống va đập ,pin xài lâu,Pin  20.000Mah, Màn hình  10,1 inch,Ram 8GB,Rom  128 GB, lõi tám nhân,Máy ảnh 16MP,Android 12,sạc nhanh 33W)- hàng chính hãng",9990000,9990000,0,0,0,N/A,N/A,oukitel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p258787119.html?spid=258787121,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/b4/5a/05/f30935933c55019607db73585fb09b7c.jpg,https://salt.tikicdn.com/ts/product/80/95/90/50265b00089d4993f18f2fd6571d84c9.jpg",https://salt.tikicdn.com/ts/product/b4/5a/05/f30935933c55019607db73585fb09b7c.jpg
205815576,"Apple iPad 10.9-inch (10th Gen) Wi-Fi, 2022",8850000,12990000,32,116,5,28.6 Wh (~ 7587 mAh),v5.2,apple, 12 MP,12 MP,Apple GPU 4 nhân,Apple A14 Bionic 6 nhân,N/A,2 nhân 3.1 GHz &amp; 4 nhân 1.8 GHz,Retina IPS LCD," GPS, iBeacon",N/A,"Cáp Sạc USB‑C, Bộ Tiếp Hợp Nguồn USB-C 20W",N/A,Type-C,N/A,Type-C,466g,"4K 2160p@30fps, FullHD 1080p@30fps, 4K 2160p@25fps, FullHD 1080p@60fps, 4K 2160p@24fps, 4K 2160p@60fps, HD 720p@30fps,FullHD 1080p@25fps", 4 GB,64GB/256GB,10.9 inch,Wi-Fi 802.11 a/b/g/n/ac/ax,https://tiki.vn/product-p205815576.html?spid=205815580,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/ba/76/5b/3a6f121cb64e208aa6b2934454fa8fed.png,https://salt.tikicdn.com/ts/product/db/b1/be/0f64b71b22983aa6cad3561d043d0a66.png,https://salt.tikicdn.com/ts/product/46/43/92/f590bdf5f176d66bbfadefdeaa71d9bc.png,https://salt.tikicdn.com/ts/product/47/94/8f/9f7004df9fe319cbf939cad1678dac57.png,https://salt.tikicdn.com/ts/product/6e/d2/f6/4bada92e9362c8f1631bf4f11b42b9f8.png,https://salt.tikicdn.com/ts/product/0a/91/1f/64e9ba76375ef19b9c047d59e0d9b46e.png,https://salt.tikicdn.com/ts/product/92/d2/ee/c9120997afb9a59e86ba74a6364ce8ad.png,https://salt.tikicdn.com/ts/product/70/aa/50/e638d1a812a027d14e303de90305e9a7.png",https://salt.tikicdn.com/ts/product/ba/76/5b/3a6f121cb64e208aa6b2934454fa8fed.png
188030974,"Máy tính bảng Oukitel RT1 - hàng chính hãng  (chống nước,chống va đập , pin khủng,pin 10.000mAh,màn hình 10,1 inch,Ram 4Gb,Rom 64Gb,tám nhân,học online)",6990000,6990000,0,0,0,N/A,N/A,oukitel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Oukitel RT1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://tiki.vn/product-p188030974.html?spid=188030975,tiki.vn,may-tinh-bang,tablets,"https://salt.tikicdn.com/ts/product/b4/5a/05/8e18026a3242ca9a4ec8ab28a7b617c7.jpg,https://salt.tikicdn.com/ts/product/80/95/90/c1f4d6287ff90f8927835296026b2a8f.jpg,https://salt.tikicdn.com/ts/product/26/2d/5b/d870fc6f39088f307c8a2de58ab3dc73.jpg,https://salt.tikicdn.com/ts/product/49/37/72/6c63cd25492c1f6da05d978b57786d0f.jpg,https://salt.tikicdn.com/ts/product/fd/76/b1/1226d99de6ca7401448ae4935667e01e.jpg,https://salt.tikicdn.com/ts/product/a9/4d/31/f96c634de081c8c5a5dc8f5956a85885.jpg",https://salt.tikicdn.com/ts/product/b4/5a/05/8e18026a3242ca9a4ec8ab28a7b617c7.jpg
