product_id,name,current_price,original_price,review_count,rating_average,battery,bluetooth,brand,camera_primary,camera_secondary,GPU,chip_set,NFC,CPU,display_type,GPS,internet,accessories,model,jack_3.5mm,sim_type,charging_port,weight,camera_video,RAM,ROM,screen_size,wifi,source,category,category_id,discount_rate,url,image_url,thumbnails
92993,Nothing Phone 2A 8GB 128GB - Chỉ có tại CellphoneS,7290000.0,8990000.0,0,0,5000 mAh,v5.3,hãng khác,"50 MP, f/1.88, 1/1.56"" <br>50 MP, f/2.2, 1/2.76"", 114° FOV","32 MP, f/2.2, 1/2.74""",N/A,MediaTek Dimensity 7200 Pro (4nm TSMC process),Có,Up to 2.8 GHz,Flexible AMOLED On-cell,"GPS (L1), GLONASS (G1), BDS (B1I), GALILEO (E1), QZSS (L1)",5G,"Pin, Sạc; Que cắm SIM",iPhone 15 Pro,N/A,2 SIM (Nano-SIM),USB Type-C,190 g,4K@30fps <br>1080p@60/120fps ,8GB - 12GB,128GB và 256GB,6.7 inches,802.11 a/b/g/n/ac or ax (Wi-Fi 6)<br>2.4 GHz / 5 GHz,cellphones.com.vn,3,mobiles,19,http://cellphones.com.vn/dien-thoai-nothing-phone-2a.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-nothing-phone-2a_1_1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-nothing-phone-2a_1_1.png
82082,Xiaomi Redmi 14C 4GB 128GB,2990000.0,3290000.0,15,4.8,5160mAh ,N/A,xiaomi,"50MP, Ống kính -5P, f/1.8",13MP - f/2.0,N/A,MediaTek Helio G81-Ultra,N/A,N/A,N/A,N/A,N/A,N/A,iPhone 15 Pro,Có,2 SIM (Nano-SIM),N/A,211g (Đen)<br>204g (Xanh dương),1080P (1920x1080) ở tốc độ 30 khung hình / giây<br>720P (1280x720) ở tốc độ 30 khung hình/giây,4GB - 6GB,128GB và 256GB,6.88 inches,N/A,cellphones.com.vn,3,mobiles,10,http://cellphones.com.vn/dien-thoai-xiaomi-redmi-14c.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi_redmi_14c_5_.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi_redmi_14c_5_.png
90116,iPhone 16 Pro Max 512GB | Chính hãng VN/A,38690000.0,40990000.0,10,5,N/A,Bluetooth 5.3,apple,"Camera chính: 48MP, f/1.78, 24mm, 2µm, chống rung quang học dịch chuyển cảm biến thế hệ thứ hai, Focus Pixels 100%<br>Telephoto 2x 12MP: 52 mm, ƒ/1.6<br> Camera góc siêu rộng: 48MP, 13 mm,ƒ/2.2 và trường ảnh 120°, Hybrid Focus Pixels, ảnh có độ phân giải ","12MP, ƒ/1.9, Tự động lấy nét theo pha Focus Pixels",GPU 6 lõi mới,Apple A18 Pro,Có,CPU 6 lõi mới với 2 lõi hiệu năng và 4 lõi hiệu suất,Super Retina XDR OLED,"GPS, GLONASS, Galileo, QZSS, BeiDou và NavIC",5G,"iPhone sử dụng iOS 18, Cáp Sạc USB‑C (1m), Tài liệu",Lenovo Tab Extreme,N/A,Sim kép (nano-Sim và e-Sim) - Hỗ trợ 2 e-Sim,USB Type-C,227 gram,"4K@24 fps, 4K@25 fps, 4K@30 fps, 4K@60 fps, 4K@100 fps, 4K@120 fps <br>1080p@25fps, 1080p@30 fps, 1080p@60 fps hoặc 1080p@120 fps<br> 720p@30 fps",8GB - 12GB,Trên 512GB,6.9 inches,Wi‑Fi 7 (802.11be) với 2x2 MIMO7,cellphones.com.vn,3,mobiles,6,http://cellphones.com.vn/iphone-16-pro-max-512gb.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-16-pro-max_1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-16-pro-max_1.png
91270,TECNO CAMON 30S 8GB 256GB,4490000.0,5490000.0,18,4.7,5000mAh,v5.3,hãng khác,50M OIS<br> 2M + light sensor<br>100MP,13MP,N/A,Mediatek G100,Có,N/A,AMOLED,N/A,4G,"Điện thoại Tecno camon 30s, ốp lưng, bộ sạc 33W, miếng dán cường lực",Samsung Galaxy Tab S9 Ultra ,N/A,2 SIM (Nano-SIM),USB Type-C,N/A,N/A,8GB - 12GB,128GB và 256GB,6.78 inches,802.11a/b/g/n/ac<br>2.4/5GHz,cellphones.com.vn,3,mobiles,19,http://cellphones.com.vn/dien-thoai-tecno-camon-30s.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-tecno-camon-30s_20_.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-tecno-camon-30s_20_.png
67555,Samsung Galaxy A05S 4GB 128GB,3090000.0,3990000.0,9,5,5000 mAh, v5.1,samsung,"Camera chính: 50MP, f/1.8  <br>Camera chân dung: 2 MP, f/2.4 <br>Camera macro: 2 MP, f/2.4","13 MP, f/2.0", Adreno 610,Snapdragon 680 8 nhân,Không,4 nhân 2.4 GHz & 4 nhân 1.9 GHz,PLS LCD,BEIDOU<br>QZSS<br>GPS<br>GLONASS<br>GALILEO,4G,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Type C",iPhone 15 Pro,Có,2 SIM (Nano-SIM),USB Type-C,194 g,FullHD 1080p@60/30fps<br>  HD 720p@120fps,4GB - 6GB,128GB và 256GB,6.7 inches,"802.11 a/b/g/n/ac 2.4G+5GHz, VHT80",cellphones.com.vn,3,mobiles,23,http://cellphones.com.vn/samsung-galaxy-a05s.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-a05sl.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-a05sl.png
73651,Xiaomi POCO X6 Pro 5G 8GB 256GB - Chỉ có tại CellphoneS,8050000.0,9990000.0,121,4.9,5000 mAh,"v5.4, A2DP, LE",xiaomi,"Camera góc siêu rộng: 64 MP, f/1.7<br>Camera góc siêu rộng: 8 MP, 120° FOV, f/2.2<br>Camera macro: 2 MP, f/2.4",Camera góc siêu rộng: 16 MP,Mali G615,Dimensity 8300-Ultra,Có,"lõi tám, lên tới 3,35GHz",AMOLED,"GPS, GALILEO, GLONASS, QZSS, BDS (B1I+B1c)",5G,Điện thoại POCO X6 Pro<br> Củ sạc<br>Cáp USB Type-C<br>Dụng cụ tháo SIM<br> Ốp lưng bảo vệ<br>Hướng dẫn bắt đầu nhanh và Thẻ bảo hành,iPhone 15 Pro,Không,2 SIM (Nano-SIM),USB Type-C,Bản thường 186g<br>Bản da: 190g,4K 3840 × 2160 at 24fps/30fps<br>1080p 1920 × 1080 at 30fps/60fps<br>720p 1280 × 720 at 30fps,8GB - 12GB,128GB và 256GB,6.67 inches,802.11a/b/g/n/ac/ax,cellphones.com.vn,3,mobiles,20,http://cellphones.com.vn/dien-thoai-xiaomi-poco-x6-pro.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/_/t_i_xu_ng_22__6.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/_/t_i_xu_ng_22__6.png
77853,Nubia Neo 2,4590000.0,4990000.0,128,4.9,6000mAh,BT5.2/UMW2652,hãng khác,"Camera góc rộng: 50 MP, f/1.8, PDAF<br>Camera đo độ sâu: 2 MP, f/2.4",16MP,Mali-G57,Unisoc T820 (6 nm),Có,1x2.7 GHz Cortex-A76 & 3x2.3 GHz Cortex-A76 & 4x2.1 GHz Cortex-A55,IPS LCD,"GPS, GLONASS, GALILEO, BDS",4G,N/A,Nubia Neo 2 ,Không,2 SIM (Nano-SIM),USB Type-C,208g,1080p@30fps,8GB - 12GB,128GB và 256GB,6.72 inches,N/A,cellphones.com.vn,3,mobiles,8,http://cellphones.com.vn/nubia-neo-2.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/f/r/frame_143.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/f/r/frame_143.png
51996,iPhone 14 Pro Max 256GB | Chính hãng VN/A,27990000.0,32990000.0,17,5,4323 mAh,"A2DP, LE, v5.3",apple,"Camera chính: 48 MP, f/1.8, 24mm, OIS <br> Camera góc siêu rộng: 12 MP, f/2.2, 13mm, 120˚<br> Camera tele: 12 MP, f/2.8, 77mm, OIS, 3x optical zoom ","Camera selfie: 12 MP, f/1.9, 23mm, PDAF ",Apple GPU 5 nhân,Apple A16 Bionic 6 nhân,Có,3.46 GHz,Super Retina XDR OLED,"BEIDOU, GALILEO, GLONASS, GPS, iBeacon, QZSS",5G," Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Lightning - Type C",iPhone 14 Pro Max 256GB,Không,2 SIM (nano‑SIM và eSIM),Lightning,240 gr,"4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (60fps), Chế độ ProRes, Chế độ Cinematic (4K@30fps)",4GB - 6GB,128GB và 256GB,6.7 inches,"Dual-band (2.4 GHz/5 GHz), Wi-Fi 802.11 a/b/g/n/ac/ax, Wi-Fi hotspot, Wi-Fi MIMO",cellphones.com.vn,3,mobiles,16,http://cellphones.com.vn/iphone-14-pro-max-256gb.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-14-pro-max-256gb.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-14-pro-max-256gb.png
90118,iPhone 16 Pro 256GB | Chính hãng VN/A,30390000.0,31990000.0,6,5,N/A,Bluetooth 5.3,apple,"Camera chính: 48MP, f/1.78, 24mm, chống rung quang học dịch chuyển cảm biến thế hệ thứ hai, Focus Pixels 100%, hỗ trợ ảnh có độ phân giải siêu cao<br>Hỗ trợ Telephoto 2x 12MP: 52 mm, ƒ/1.6<br> Camera góc siêu rộng: 48MP, 13 mm, ƒ/2.2 và trường ảnh 120°, H","12MP, ƒ/1.9, Tự động lấy nét theo pha Focus Pixels",GPU 6 lõi mới,Apple A18 Pro,Có,CPU 6 lõi mới với 2 lõi hiệu năng và 4 lõi tiết kiệm điện,Super Retina XDR OLED,"GPS, GLONASS, Galileo, QZSS và BeiDou",5G,"iPhone sử dụng iOS 18, Cáp Sạc USB‑C (1m), Tài liệu",Lenovo Tab Extreme,N/A,Sim kép (nano-Sim và e-Sim) - Hỗ trợ 2 e-Sim,USB Type-C,199 gram,Quay video 4K Dolby Vision ở tốc độ 24 fps <br>Quay video 1080p Dolby Vision <br>Quay video 720p Dolby Vision <br>,8GB - 12GB,128GB và 256GB,6.3 inches,Wi‑Fi 7 (802.11be) với 2x2 MIMO7,cellphones.com.vn,3,mobiles,5,http://cellphones.com.vn/iphone-16-pro-256gb.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-16-pro.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-16-pro.png
31495,iPhone 14 128GB  | Chính hãng VN/A,15890000.0,19990000.0,13,4.9,"3,279mAh","v5.3, A2DP, LE",apple,"Camera góc rộng: 12MP, ƒ/1.5<br>Camera góc siêu rộng: 12MP, ƒ/2.4","12MP, ƒ/1.9 ", Apple GPU 5 nhân,Apple A15 Bionic 6 nhân,Có, 3.22 GHz,OLED,"BEIDOU, GALILEO, GPS, QZSS, iBeacon, GLONASS",5G,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Lightning - Type C",Điện thoại iPhone 14,Không,2 SIM (nano‑SIM và eSIM),Lightning,172 g,4K@24fps/25fps/30fps/60fps<br>1080p HD@24fps/25fps/30fps/60fps<br>720p HD@30fps,4GB - 6GB,128GB và 256GB,6.1 inches,"Wi-Fi MIMO, Dual-band (2.4 GHz/5 GHz), Wi-Fi 802.11 a/b/g/n/ac/ax, Wi-Fi hotspot",cellphones.com.vn,3,mobiles,21,http://cellphones.com.vn/iphone-14.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-14_1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-14_1.png
82067,Redmi Note 13 Pro 5G 12GB 512GB,9290000.0,10990000.0,0,0, 5100 mAh,v5.2,xiaomi,"Chính 200 MP & Phụ 8 MP, 2 MP",16 MP,Adreno 710, Snapdragon 7s Gen 2 8 nhân,Có,4 nhân 2.4 GHz & 4 nhân 1.95 GHz,AMOLED,GPS<br>GLONASS<br>BEIDOU,5G,"Redmi Note 13 Pro 5G, Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C, Củ sạc nhanh rời đầu Type A",Vivo Y22S ,Có,2 SIM (Nano-SIM),USB Type-C,187 g,FullHD 1080p@60/30fps<br>HD 720p@30fps<br>4K 2160p@30fps,8GB - 12GB,Trên 512GB,6.67 inches,Wi-Fi 802.11 a/b/g/n/ac<br>Dual-band (2.4 GHz/5 GHz),cellphones.com.vn,3,mobiles,16,http://cellphones.com.vn/dien-thoai-redmi-note-13-pro-5g.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi_redmi_13_pro_5g.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi_redmi_13_pro_5g.png
68859,iPhone 15 Plus 256GB | Chính hãng VN/A,25890000.0,28990000.0,3,4.7,4383 mAh,v5.3,apple,Chính 48 MP & Phụ 12 MP,"12MP, ƒ/1.9",GPU 5 lõi,Apple A16 Bionic,Có,CPU 6 lõi với 2 lõi hiệu năng và 4 lõi tiết kiệm điện,Super Retina XDR OLED,"GPS, GLONASS, Galileo, QZSS, and BeiDou",5G,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Type C",iPhone 15 Pro,Không,2 SIM (nano‑SIM và eSIM),USB Type-C,201 g,4K@24/25/30/60 fps<br>HD 1080p@25/30/60 fps<br>HD 720p@30 fps,4GB - 6GB,128GB và 256GB,6.7 inches,Wi‑Fi 6 (802.11ax),cellphones.com.vn,3,mobiles,11,http://cellphones.com.vn/iphone-15-plus-256gb.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-15-plus-256gb_2.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-15-plus-256gb_2.png
96765,Infinix Hot 50 Pro Plus 8GB 256GB,4890000.0,4990000.0,2,5,"5,000 mAh",N/A,hãng khác,50MP + 2MP,13MP,N/A,MediaTek Helio G100,Có,N/A,AMOLED,G-Sensor / E-Compass / Gyro / Light Sensor / Proximity,4G,"Máy, củ cáp sạc, ốp, dán màn hình, que chọc sim, sách hướng dẫn",INOI Note 13s 8GB 256GB,N/A,2 SIM (Nano-SIM),N/A,N/A,N/A,N/A,N/A,6.78 inches,N/A,cellphones.com.vn,3,mobiles,2,http://cellphones.com.vn/dien-thoai-infinix-hot-50-pro-plus.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/m/image_1262702446.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/m/image_1262702446.png
96795,Xiaomi Redmi Note 13 Pro 5G 8GB 256GB ,7790000.0,9490000.0,2,4.5,5100 mAh,v5.2,xiaomi,"Chính 200 MP & Phụ 8 MP, 2 MP",16 MP,Adreno 710,Snapdragon 7s Gen 2 8 nhân,Có,4 nhân 2.4 GHz & 4 nhân 1.95 GHz,AMOLED,GPS <br>GLONASS<br> BEIDOU,5G,"Xiaomi Redmi Note 13 Pro 5G 8GB 256GB, Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C, Củ sạc nhanh rời đầu Type A",Vivo Y22S ,Có,Dual nano-SIM hoặc 1 nano-SIM + 1 eSIM,USB Type-C,187 g,FullHD 1080p@60/30fps<br>HD 720p@30fps,8GB - 12GB,128GB và 256GB,6.67 inches,Wi-Fi 802.11 a/b/g/n/ac<br>Dual-band (2.4 GHz/5 GHz),cellphones.com.vn,3,mobiles,18,http://cellphones.com.vn/dien-thoai-xiaomi-redmi-note-13-pro-5g-8gb-256gb.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/h/photo_2024-12-20_17-05-54_1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/h/photo_2024-12-20_17-05-54_1.jpg
16520,iPhone 11 64GB | Chính hãng VN/A ,8990000.0,11990000.0,141,4.9,3110 mAh,5.0,apple,Camera kép 12MP:<br/>- Camera góc rộng: ƒ/1.8 aperture<br/>- Camera siêu rộng: ƒ/2.4 aperture ,"12 MP, ƒ/2.2 aperture",Apple GPU,A13 Bionic,Có,Hexa-core,IPS LCD,GPS/GNSS,4G,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Lightning - Type C",iPhone 11 64GB,Không,Nano-SIM + eSIM,Lightning,194 g,"Quay video 4K ở tốc độ 24 fps, 30 fps hoặc 60 fps",4GB - 6GB,32GB và 64GB,6.1 inches,802.11ax Wi‑Fi 6 with 2x2 MIMO,cellphones.com.vn,3,mobiles,25,http://cellphones.com.vn/iphone-11.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-11.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-11.png
72748,Samsung Galaxy S24 Ultra 12GB 512GB,26590000.0,37490000.0,3,4.7,5000mAh,5.3,samsung,"Camera chính: 200MP, Laser AF, OIS <br>Camera: 50MP,  PDAF, OIS, zoom quang học 5x<br>Camera tele: 10MP<br>Camera góc siêu rộng: 12 MP, f/2.2, 13mm, 120˚","12 MP, f/2.2",Adreno 750 (1 GHz),Snapdragon 8 Gen 3,Có,"3.39GHz,3.1GHz,2.9GHz,2.2GHz",Dynamic AMOLED 2X,"GPS, Glonass, Beidou, Galileo, QZSS",5G,Điện thoại thông minh <br>2. Cáp truyền dữ liệu <br>3. Que lấy sim <br> * Galaxy S24 Ultra không bao gồm củ sạc.,Lenovo Tab Extreme,N/A,SIM 1 + SIM 2 / SIM 1 + eSIM / 2 eSIM,USB Type-C,232g,"8K@24/30fps, 4K@30/60/120fps, 1080p@30/60/240fps, 1080p@960fps",8GB - 12GB,Trên 512GB,6.8 inches,"802.11a/b/g/n/ac/ax/be 2.4GHz+5GHz+6GHz, EHT320, MIMO, 4096-QAM",cellphones.com.vn,3,mobiles,29,http://cellphones.com.vn/samsung-galaxy-s24-ultra-512gb.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ss-s24-ultra-xam-222_1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ss-s24-ultra-xam-222_1.png
90119,iPhone 16 Pro 512GB | Chính hãng VN/A,36590000.0,37990000.0,0,0,N/A,Bluetooth 5.3,apple,"Camera chính: 48MP, f/1.78, 24mm, chống rung quang học dịch chuyển cảm biến thế hệ thứ hai, Focus Pixels 100%, hỗ trợ ảnh có độ phân giải siêu cao<br>Hỗ trợ Telephoto 2x 12MP: 52 mm, ƒ/1.6<br> Camera góc siêu rộng: 48MP, 13 mm, ƒ/2.2 và trường ảnh 120°, H","12MP, ƒ/1.9, Tự động lấy nét theo pha Focus Pixels",GPU 6 lõi mới,Apple A18 Pro,Có,CPU 6 lõi mới với 2 lõi hiệu năng và 4 lõi tiết kiệm điện,Super Retina XDR OLED,"GPS, GLONASS, Galileo, QZSS và BeiDou",5G,"iPhone sử dụng iOS 18, Cáp Sạc USB‑C (1m), Tài liệu",Lenovo Tab Extreme,N/A,Sim kép (nano-Sim và e-Sim) - Hỗ trợ 2 e-Sim,USB Type-C,199 gram,Quay video 4K Dolby Vision ở tốc độ 24 fps <br>Quay video 1080p Dolby Vision <br>Quay video 720p Dolby Vision <br>,8GB - 12GB,Trên 512GB,6.3 inches,Wi‑Fi 7 (802.11be) với 2x2 MIMO7,cellphones.com.vn,3,mobiles,4,http://cellphones.com.vn/iphone-16-pro-512gb.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-16-pro_2.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-16-pro_2.png
68866,iPhone 15 256GB | Chính hãng VN/A,21990000.0,25990000.0,1,5,3349 mAh,v5.3,apple,Chính 48 MP & Phụ 12 MP,"12MP, ƒ/1.9",GPU 5 lõi, Apple A16 Bionic 6 nhân,Có,CPU 6 lõi với 2 lõi hiệu năng và 4 lõi tiết kiệm điện,Super Retina XDR OLED,"GPS, GLONASS, Galileo, QZSS, and BeiDou",5G,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Type C",iPhone 15 Pro,Không,2 SIM (nano‑SIM và eSIM),USB Type-C,171g,HD 720p@30fps<br>FullHD 1080p@60fps<br>FullHD 1080p@30fps<br>4K 2160p@24fps<br>4K 2160p@30fps<br>4K 2160p@60fps<br>FullHD 1080p@120fps<br>FullHD 1080p@240fps,4GB - 6GB,128GB và 256GB,6.1 inches,Wi-Fi MIMO<br>Wi-Fi 6<br>Wi-Fi 802.11 a/b/g/n/ac/ax,cellphones.com.vn,3,mobiles,16,http://cellphones.com.vn/iphone-15-256gb.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-15-plus-256gb_3.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-15-plus-256gb_3.png
95960,OPPO Reno13 F 5G 12GB 256GB,0,10990000.0,2,4.5,5800mAh (Typ),v5.1 BLE,oppo,"Camera chính: 50MP OIS,  F/1.8<br> Camera góc rộng: 8MP,  F/2.2<br> Camera Marco: 2MP, F/2.4","32MP, F/2.4",Adreno 710,"Qualcomm Snapdragon 6 Gen1 5G, tối đa 2.2GHz",Có,N/A,AMOLED,"GPS, GLONASS, BDS, Galileo, QZSS",5G,Điện thoại <br>Sạc <br> Cáp USB <br> Dụng cụ lấy SIM<br> Hướng dẫn nhanh <br> Hướng dẫn an toàn <br> Ốp lưng bảo vệ,iPhone 15 Pro,N/A,Dual nano-SIM hoặc 1 nano-SIM + 1 eSIM,USB Type-C,Khoảng 192g (Bao gồm pin),N/A,8GB - 12GB,128GB và 256GB,6.67 inches,"Wifi 2.4G/5G, 802.11 a/b/g/n/ac",cellphones.com.vn,3,mobiles,1,http://cellphones.com.vn/dien-thoai-oppo-reno13f-5g.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-oppo-reno13-f-5g-hinh-1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-oppo-reno13-f-5g-hinh-1.jpg
88564,Samsung Galaxy A06 4GB 128GB,3190000.0,3490000.0,1,5,5000 mAh,v5.3,samsung,"50.0 MP, f/1.8 <br>2.0 MP, f/2.4","8.0 MP, f/2.0",N/A,MediaTek Helio G85,N/A,"8 nhân 2GHz, 1.8GHz",PLS LCD,"GPS, Glonass, Beidou, Galileo ",4G,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Type C",Samsung Galaxy A16,Có,2 SIM (Nano-SIM),USB Type-C,189 g,FHD (1920 x 1080)@60fps<br>120fps @HD,4GB - 6GB,128GB và 256GB,6.7 inches,"802.11a/b/g/n/ac 2.4GHz+5GHz, VHT80",cellphones.com.vn,3,mobiles,9,http://cellphones.com.vn/dien-thoai-samsung-galaxy-a06.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-samsung-galaxy-a06_1_.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-samsung-galaxy-a06_1_.png
85247,OPPO A3 6GB 128GB,4590000.0,4990000.0,5,5,5100mAh,"Bluetooth	5.0, BLE",oppo,"50MP, Khẩu độ F/1.8","5 MP, Khẩu độ F/2.2",Adreno 610,"Snapdragon 6s 4G Gen1, tối đa 2.1GHz",Không,2x2.2 GHz Kryo 660 Gold & 6x1.7 GHz Kryo 660 Silver,LCD,"Beidou, GPS, GLONASS, Galileo, QZSS",5G,OPPO A3 6+128 <br> Củ sạc siêu nhanh SuperVOOC 45W<br> Dụng cụ lấy SIM<br> Sách hướng dẫn<br> Miếng dán màn hình (Đã dán sẵn)<br> Vỏ bảo vệ,Samsung Galaxy Tab S9 Ultra ,Có,2 SIM (Nano-SIM),USB Type-C,186 g,"1080p@30fps, gyro-EIS",4GB - 6GB,128GB và 256GB,6.67 inches,"2.4G/5G, 802.11 a/b/g/n/ac",cellphones.com.vn,3,mobiles,8,http://cellphones.com.vn/dien-thoai-oppo-a3.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_7__2_102.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_7__2_102.png
